Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1494414857.59463,0,1494414857,594630118,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.5984974,0,1494414857,598497382,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6026008,0,1494414857,602600875,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.60679,0,1494414857,606790151,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6106048,0,1494414857,610604737,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6146786,0,1494414857,614678663,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6185455,0,1494414857,618545488,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6225674,0,1494414857,622567344,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.626698,0,1494414857,626697930,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6305916,0,1494414857,630591700,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6346037,0,1494414857,634603844,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6385918,0,1494414857,638591789,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6426113,0,1494414857,642611292,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6466408,0,1494414857,646640881,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6505394,0,1494414857,650539328,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6546009,0,1494414857,654600933,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6586103,0,1494414857,658610347,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6625657,0,1494414857,662565813,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6666543,0,1494414857,666654316,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6705918,0,1494414857,670591842,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.674727,0,1494414857,674726873,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.67856,0,1494414857,678559940,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6824892,0,1494414857,682489213,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6866035,0,1494414857,686603634,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6905167,0,1494414857,690516633,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6945806,0,1494414857,694580647,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.6986072,0,1494414857,698607298,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7025092,0,1494414857,702509213,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7067616,0,1494414857,706761696,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.710554,0,1494414857,710553993,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7145703,0,1494414857,714570390,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.718535,0,1494414857,718535060,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7225542,0,1494414857,722554267,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7266543,0,1494414857,726654327,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7306135,0,1494414857,730613539,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7345552,0,1494414857,734555220,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7386353,0,1494414857,738635275,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.742562,0,1494414857,742561943,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7466352,0,1494414857,746635170,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7505493,0,1494414857,750549405,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7545874,0,1494414857,754587530,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7585366,0,1494414857,758536479,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.762497,0,1494414857,762496904,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.766641,0,1494414857,766640803,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7705767,0,1494414857,770576741,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
